order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD445106,ID0579383633,21-11-2019,Thompson,"[('iStream', 1), ('Lucent 330S', 1), ('pearTV', 2)]",14000.0,83.79,-37.825289,144.9427067,5,13383.79,Spring,False,1.4558,great phone! i love this phone. definitely worth the money and then some! i had another phone and carrier and could rarely get a signal at home. now i get a signal most anywhere and the phone is great!,True
ORD394472,ID3326880155,04-02-2019,Thompson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900.0,69.33,-37.8029305,144.9291756,5,7574.33,Summer,False,1.9112,one star not as advertized,False
ORD403255,ID4315827361,23-08-2019,Bakers,"[('pearTV', 2), ('iStream', 1)]",12770.0,64.23,-37.810602,145.0008268,10,11557.23,Winter,False,0.4966,five stars excellent phone excellent price jump on this before it's too late,True
ORD173497,ID1463620706,08-12-2019,Thompson,"[('Olivia x460', 2), ('Universe Note', 2), ('Alcon 10', 1)]",18300.0,97.87,-37.8191986,145.0052177,15,15652.87,Summer,True,1.0944315565031981,nice phone miss wireless charging capability.,True
ORD210383,ID4061053437,18-03-2019,Bakers,"[('pearTV', 1), ('Universe Note', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",15350.0,46.67,-37.8096732,144.9925222,10,13861.67,Autumn,False,0.241,watch out! do not buy! this is a broken phone not charging broken lens do not buy!!!,False
ORD049719,ID0049492959,24-11-2019,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1)]",7770.0,74.79685251354385,-37.8195214,144.9697262,0,7865.69,Spring,True,0.1043,"works great for us for video calling, for kids watching videos",True
ORD096332,ID6167441001,04-03-2019,Thompson,"[('Toshika 750', 1), ('iAssist Line', 2), ('pearTV', 2)]",21390.0,77.39893022953584,-37.8093687,144.9607656,10,19318.29,Autumn,False,1.2595,"just getting started with the inferno tv stick. so far, so good.",True
ORD243788,ID2705192016,25-03-2019,Thompson,"[('Thunder line', 1), ('Olivia x460', 1)]",3405.0,63.34,-37.8214129,144.9693727,0,3468.34,Autumn,True,1.0944315565031981,"built-in obsolescence? it worked just fine during the guarantee time, then 2 days after it expires the cellphone magically entered into a reboot cycle without being able to turn on. very disappointing.",False
ORD007233,ID1982456959,04-12-2019,Bakers,"[('Olivia x460', 2), ('pearTV', 2), ('Thunder line', 2), ('Candle Inferno', 1)]",19860.0,94.91,-37.8175294,144.9959598,5,18961.91,Summer,True,0.841,buying on digico very good phone and in very good condition,True
ORD034229,ID0582798857,03-04-2019,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",6165.0,63.73,-37.8197305,144.9790766,25,4687.48,Autumn,True,0.8471,it sucks can't play fort nite too weak and it can not text or call pear users,False
ORD321011,ID3218226985,09-12-2019,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('Alcon 10', 1)]",17720.0,95.44,-37.8063029,144.9446582,25,13385.44,Summer,True,0.7401,great phone best phone in his price range +++++,True
ORD116085,ID1657117889,18-10-2019,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2), ('pearTV', 1)]",9620.0,103.31,-37.8175006,145.0040993,10,8761.31,Spring,True,1.1428,perfect perfect,True
ORD224261,ID0767723743,10-06-2019,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('pearTV', 2), ('iAssist Line', 1)]",26255.0,69.81,-37.8051354,144.9722353,0,26324.81,Winter,False,1.5168,"as advertised great price, quality phone. no problems.",True
ORD257162,ID1458422321,12-11-2019,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('iStream', 1)]",11680.0,91.54,-37.817815,145.0085511,0,11771.54,Spring,True,1.4593,battery problems phone does not work,False
ORD121433,ID0846567046,17-12-2019,Thompson,"[('iStream', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",7070.0,71.48,-37.8232066,144.9699894,25,5373.98,Summer,False,0.5148,good purchase! good condition. works great. quality refurbished product.,True
ORD369437,ID0443302592,24-03-2019,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iAssist Line', 2), ('pearTV', 1)]",12845.0,64.77,-37.8124411,145.0033831,15,10983.02,Autumn,False,0.7668,great phone zero complaints,True
ORD211773,ID3208518273,16-03-2019,Nickolson,"[('Universe Note', 1), ('pearTV', 1), ('Toshika 750', 1)]",14080.0,55.26,-37.8005101,144.9692496,5,13431.26,Autumn,False,2.0133,fingerprint sensor dont work on this version when i get the cellfone i noticed that the box does not have the headphones. i bought two xperia xz and both dont have the headphones. and they have to be clearer that the fingerprint sensor dont work on this version,False
